Time	qe0	qex	qey	qez	wex	wex	wey	wez	sang	Sx	Sy	Sz
38.900000	0.428563	0.176388	0.466162	0.753601	0.014578	0.031461	-0.006636	25.709451	7.301957e-005	5.675589e-004	-1.173110e-004
39.900000	0.422428	0.166101	0.478953	0.751378	0.014831	0.031345	-0.006882	25.533301	7.427183e-005	5.654997e-004	-1.217496e-004
40.900000	0.416262	0.155799	0.491682	0.748800	0.015072	0.031227	-0.007131	25.357800	7.546830e-005	5.634079e-004	-1.262244e-004
41.900000	0.410069	0.145481	0.504341	0.745867	0.015302	0.031107	-0.007381	25.182965	7.660800e-005	5.612835e-004	-1.307326e-004
42.900000	0.403856	0.135145	0.516919	0.742584	0.015521	0.030986	-0.007633	25.008812	7.769002e-005	5.591262e-004	-1.352712e-004
43.900000	0.397626	0.124789	0.529406	0.738952	0.015728	0.030863	-0.007887	24.835357	7.871356e-005	5.569360e-004	-1.398372e-004
44.900000	0.391386	0.114413	0.541791	0.734976	0.015923	0.030738	-0.008141	24.662617	7.967790e-005	5.547128e-004	-1.444276e-004
45.900000	0.385138	0.104015	0.554064	0.730659	0.016106	0.030611	-0.008397	24.490607	8.058240e-005	5.524567e-004	-1.490395e-004
46.900000	0.378889	0.093594	0.566215	0.726005	0.016277	0.030482	-0.008654	24.319341	8.142653e-005	5.501679e-004	-1.536700e-004
47.900000	0.372642	0.083148	0.578234	0.721020	0.016435	0.030351	-0.008912	24.148834	8.220983e-005	5.478463e-004	-1.583162e-004
48.900000	0.366401	0.072677	0.590111	0.715708	0.016582	0.030219	-0.009170	23.979099	8.293193e-005	5.454923e-004	-1.629752e-004
49.900000	0.360170	0.062181	0.601835	0.710074	0.016716	0.030085	-0.009429	23.810152	8.359255e-005	5.431060e-004	-1.676441e-004
50.900000	0.353953	0.051657	0.613397	0.704125	0.016838	0.029949	-0.009688	23.642003	8.419150e-005	5.406879e-004	-1.723202e-004
51.900000	0.347754	0.041107	0.624787	0.697867	0.016947	0.029812	-0.009947	23.474667	8.472864e-005	5.382383e-004	-1.770006e-004
52.900000	0.341575	0.030528	0.635995	0.691306	0.017044	0.029672	-0.010207	23.308154	8.520397e-005	5.357576e-004	-1.816826e-004
53.900000	0.335421	0.019922	0.647012	0.684449	0.017129	0.029531	-0.010466	23.142477	8.561752e-005	5.332463e-004	-1.863634e-004
54.900000	0.329293	0.009287	0.657829	0.677304	0.017202	0.029389	-0.010725	22.977646	8.596942e-005	5.307049e-004	-1.910403e-004
55.900000	0.323194	-0.001377	0.668436	0.669878	0.017262	0.029245	-0.010983	22.813671	8.625989e-005	5.281341e-004	-1.957108e-004
56.900000	0.317128	-0.012069	0.678825	0.662178	0.017310	0.029099	-0.011241	22.650563	8.648921e-005	5.255344e-004	-2.003722e-004
57.900000	0.311097	-0.022789	0.688987	0.654214	0.017346	0.028952	-0.011499	22.488330	8.665774e-005	5.229067e-004	-2.050219e-004
58.900000	0.305101	-0.033538	0.698914	0.645993	0.017370	0.028803	-0.011755	22.326981	8.676592e-005	5.202514e-004	-2.096575e-004
59.900000	0.299144	-0.044314	0.708599	0.637524	0.017381	0.028653	-0.012011	22.166525	8.681426e-005	5.175696e-004	-2.142765e-004
60.900000	0.293228	-0.055118	0.718032	0.628816	0.017381	0.028501	-0.012265	22.006968	8.680333e-005	5.148620e-004	-2.188765e-004
61.900000	0.287353	-0.065948	0.727207	0.619878	0.017370	0.028348	-0.012518	21.848319	8.673378e-005	5.121294e-004	-2.234550e-004
62.900000	0.281520	-0.076803	0.736117	0.610720	0.017347	0.028194	-0.012770	21.690584	8.660632e-005	5.093729e-004	-2.280099e-004
